vote,response,sample,time,user,subject,sample_type,gold_standard
-LnKEgmju-yKH2t-NU_g,0,gold_subject_001095_t1_in_tfMRI_SST2_copy1,5549,user_0072,subject_001095,t1_in_tfMRI_SST2,True
-LnKEhpyZt_Lna8-vmrE,1,subject_001979_t1_in_task-rest01,4282,user_0072,subject_001979,t1_in_task-rest01,False
-LnKEicrpcQeMyNdzZII,1,subject_001959_t1_in_task-rest04,3235,user_0072,subject_001959,t1_in_task-rest04,False
-LnKEjRWA_eZPRu8yUWw,1,subject_001531_t1_in_task-SST01,3286,user_0072,subject_001531,t1_in_task-SST01,False
-LnKEkLWIHuCjD3gY4c5,0,subject_002499_t1_in_task-SST01,19662,user_0055,subject_002499,t1_in_task-SST01,False
-LnKEnB0IJbt4QMWsnu-,0,gold_subject_000112_t1_in_rfMRI_REST2_copy4,15309,user_0072,subject_000112,t1_in_rfMRI_REST2,True
-LnKEoCGEJJWlWH1yceL,1,subject_004007_t1_in_task-rest02,4155,user_0072,subject_004007,t1_in_task-rest02,False
-LnKEpjl-cqzQfKy2Hnj,1,subject_002454_t1_in_task-rest03,6275,user_0072,subject_002454,t1_in_task-rest03,False
-LnKEr9lfudk1hgsl4oA,1,subject_002562_task-SST02_in_t1,5805,user_0072,subject_002562,task-SST02_in_t1,False
-LnKEs5tbmSBWf_CV6Gg,1,subject_000962_t1_in_task-MID02,3828,user_0072,subject_000962,t1_in_task-MID02,False
-LnKEtM0A4bJ6D0W9Ca-,1,gold_subject_000662_t1_in_rfMRI_REST1_copy4,5107,user_0072,subject_000662,t1_in_rfMRI_REST1,True
-LnKEvJbVLriJPjJ7SjK,1,subject_000981_t1_in_task-nback01,8019,user_0072,subject_000981,t1_in_task-nback01,False
-LnKEwWG_owhkY1_wVcS,1,subject_002104_task-rest02_in_t1,4886,user_0072,subject_002104,task-rest02_in_t1,False
-LnKExtYGOvA1Srstnw-,1,subject_001283_t1_in_task-rest01,5630,user_0072,subject_001283,t1_in_task-rest01,False
-LnKF-inXyKqRXJbdkkB,1,subject_002271_task-SST01_in_t1,11581,user_0072,subject_002271,task-SST01_in_t1,False
-LnKF2BnkwbQ_AIiqK-e,1,subject_001346_task-rest03_in_t1,10091,user_0072,subject_001346,task-rest03_in_t1,False
-LnKF69g-3QRBRxx6Xbo,0,gold_subject_000244_tfMRI_MID2_in_t1_copy2,16230,user_0072,subject_000244,tfMRI_MID2_in_t1,True
-LnKF7ZIPXYiGobd8KOU,0,subject_003332_task-rest01_in_t1,5715,user_0072,subject_003332,task-rest01_in_t1,False
-LnKF8iAU9t1wNci97uY,1,subject_002314_t1_in_task-nback02,4709,user_0072,subject_002314,t1_in_task-nback02,False
-LnKFAVIYYc5IOkZNOEm,1,subject_002407_task-MID02_in_t1,7283,user_0072,subject_002407,task-MID02_in_t1,False
-LnKFBzx6JqXbHK6Kvig,0,subject_002808_task-MID02_in_t1,6103,user_0072,subject_002808,task-MID02_in_t1,False
-LnKFDaCvrWrTxhNzk-Z,1,subject_000495_t1_in_task-SST02,6525,user_0072,subject_000495,t1_in_task-SST02,False
-LnKFFpC_VBpbJ7FZUb5,1,gold_subject_001438_tfMRI_nBack2_in_t1_copy4,9134,user_0072,subject_001438,tfMRI_nBack2_in_t1,True
-LnKFGg9VinU5gM68D-7,1,gold_subject_000971_t1_in_tfMRI_nBack1_copy1,136244,user_0055,subject_000971,t1_in_tfMRI_nBack1,True
-LnKFKvCWuUiTh_Hl5cT,1,subject_002590_t1_in_task-SST01,20846,user_0072,subject_002590,t1_in_task-SST01,False
-LnKFMRh6xoFvR3tFg1N,1,subject_002232_t1_in_task-SST01,6221,user_0072,subject_002232,t1_in_task-SST01,False
-LnKFOK4j1JP1IjPG9IB,1,gold_subject_001683_t1_in_tfMRI_nBack2_copy2,7683,user_0072,subject_001683,t1_in_tfMRI_nBack2,True
-LnKFPM_BV3BGQyGbt9y,1,subject_003684_t1_in_task-rest01,4236,user_0072,subject_003684,t1_in_task-rest01,False
-LnKFRFo7A_JeyLz3LXg,1,subject_001022_task-nback02_in_t1,7741,user_0072,subject_001022,task-nback02_in_t1,False
-LnKFVGou1mvMgg6tI9A,1,subject_002173_t1_in_task-rest01,3431,user_0072,subject_002173,t1_in_task-rest01,False
-LnKFXKwh-JzBN8r3-uq,1,subject_002176_task-nback01_in_t1,8435,user_0072,subject_002176,task-nback01_in_t1,False
-LnKFYOZ8zy5LKTw-Vvb,1,subject_002595_t1_in_task-MID01,4309,user_0072,subject_002595,t1_in_task-MID01,False
-LnKFZKQM0j7hWnW-lcx,1,subject_002121_t1_in_task-SST01,3811,user_0072,subject_002121,t1_in_task-SST01,False
-LnKF_bB-wAutPu5rMrA,1,subject_002796_t1_in_task-rest01,5213,user_0072,subject_002796,t1_in_task-rest01,False
-LnKFbzVAdk-phK8WreG,1,subject_001233_task-rest02_in_t1,9722,user_0072,subject_001233,task-rest02_in_t1,False
-LnKFdywILqZLiZl5BK4,1,subject_000967_t1_in_task-SST02,8130,user_0072,subject_000967,t1_in_task-SST02,False
-LnKFekd9tFlSf7_qxDN,1,subject_002285_t1_in_task-nback02,3154,user_0072,subject_002285,t1_in_task-nback02,False
-LnKFgC8VtsfWT0QVyxP,1,subject_000742_task-SST01_in_t1,5901,user_0072,subject_000742,task-SST01_in_t1,False
-LnKFya7Q2kFRdJmBIx1,1,subject_003085_task-nback01_in_t1,183063,user_0055,subject_003085,task-nback01_in_t1,False
-LnKHomY_ujau4S2wZbS,1,subject_000791_task-rest03_in_t1,483776,user_0055,subject_000791,task-rest03_in_t1,False
-LnKKMLf0QdkMqWxJV_l,1,subject_001864_task-SST02_in_t1,665636,user_0055,subject_001864,task-SST02_in_t1,False
-LnKKUsHw6c0ztVfMMSK,1,subject_002523_t1_in_task-SST02,33974,user_0055,subject_002523,t1_in_task-SST02,False
-LnKKb2a4-FpW9L7CDV-,1,subject_000445_task-rest02_in_t1,28916,user_0055,subject_000445,task-rest02_in_t1,False
-LnKKe_H_CyDy9B9gWFW,1,subject_001225_t1_in_task-SST02,14168,user_0055,subject_001225,t1_in_task-SST02,False
-LnKKixcLuZjPYsOgHgd,1,subject_000750_t1_in_task-rest01,17754,user_0055,subject_000750,t1_in_task-rest01,False
-LnKOvkHuTgdQvfo6fao,1,subject_003153_task-SST01_in_t1,1100801,user_0055,subject_003153,task-SST01_in_t1,False
-LnKQOLZHSR_Jhmon6AC,0,subject_001152_task-rest03_in_t1,30204,user_0021,subject_001152,task-rest03_in_t1,False
-LnKQPWu1itvrfZxk3f8,1,subject_001646_t1_in_task-SST01,4781,user_0021,subject_001646,t1_in_task-SST01,False
-LnKQQTdcVodb0hjl0fl,1,subject_003728_task-SST02_in_t1,3862,user_0021,subject_003728,task-SST02_in_t1,False
-LnKQWGt-78Yq_ODKbRj,1,subject_002615_task-rest02_in_t1,23734,user_0021,subject_002615,task-rest02_in_t1,False
-LnKQZJuV1hjztC02pRd,1,subject_000199_t1_in_task-rest03,12453,user_0021,subject_000199,t1_in_task-rest03,False
-LnKQ_RFD7ryTDeMqlpR,1,subject_002494_t1_in_task-rest01,4531,user_0021,subject_002494,t1_in_task-rest01,False
-LnKQebFDcAKY5mnhWSf,1,subject_001661_task-rest02_in_t1,21158,user_0021,subject_001661,task-rest02_in_t1,False
-LnKQkGQPBZOPhAoD0cE,0,subject_000594_t1_in_task-rest03,23152,user_0021,subject_000594,t1_in_task-rest03,False
-LnKQpSmTVdjSrdvbztm,0,subject_001851_task-MID01_in_t1,21244,user_0021,subject_001851,task-MID01_in_t1,False
-LnKRqRblei4JKdQC_YW,1,subject_000706_task-MID02_in_t1,764377,user_0055,subject_000706,task-MID02_in_t1,False
-LnNugiblGsnORAbSZ6y,1,subject_001827_t1_in_task-SST02,779092,user_0021,subject_001827,t1_in_task-SST02,False
-LnNuheSCjf2_1graSrT,1,subject_001146_t1_in_task-rest02,3779,user_0021,subject_001146,t1_in_task-rest02,False
-LnNuiXS5dgfrpNGpjP6,1,subject_003762_t1_in_task-rest02,3560,user_0021,subject_003762,t1_in_task-rest02,False
-LnNuniTJsVosCGRH6FG,0,gold_subject_001483_tfMRI_SST1_in_t1_copy4,21224,user_0021,subject_001483,tfMRI_SST1_in_t1,True
-LnNuofpa6uVgMnPSzdk,0,gold_subject_002606_t1_in_rfMRI_REST3_copy2,3900,user_0021,subject_002606,t1_in_rfMRI_REST3,True
-LnNuq-pldiu3bVWwN6H,1,subject_000421_t1_in_task-rest01,5415,user_0021,subject_000421,t1_in_task-rest01,False
-LnOJbbCUyGXtpl4ffTe,1,subject_000341_t1_in_task-rest02,2559,user_0072,subject_000341,t1_in_task-rest02,False
-LnOJcgRWciQmctCqOVV,1,gold_subject_000101_t1_in_rfMRI_REST1_copy1,4397,user_0072,subject_000101,t1_in_rfMRI_REST1,True
-LnOJeXw7aVlBKgcd4ph,1,subject_001711_t1_in_task-SST02,7560,user_0072,subject_001711,t1_in_task-SST02,False
-LnOJfl_vNSDj2b7XMm7,1,gold_subject_000382_t1_in_tfMRI_nBack1_copy1,5007,user_0072,subject_000382,t1_in_tfMRI_nBack1,True
-LnOJsGq43j69EZAXCBs,0,subject_002288_task-nback01_in_t1,51196,user_0072,subject_002288,task-nback01_in_t1,False
-LnOJuA6AxDz2hog5Sou,1,subject_000984_t1_in_task-rest04,7725,user_0072,subject_000984,t1_in_task-rest04,False
-LnOJw0KNug6fJwGVUIq,1,subject_001899_task-MID01_in_t1,7530,user_0072,subject_001899,task-MID01_in_t1,False
-LnOJxO5hK1hKlfaupKd,0,gold_subject_001331_t1_in_rfMRI_REST4_copy2,5581,user_0072,subject_001331,t1_in_rfMRI_REST4,True
-LnOJzIqUArTJEsGpGoX,1,gold_subject_000130_t1_in_rfMRI_REST2_copy3,7818,user_0072,subject_000130,t1_in_rfMRI_REST2,True
-LnOK0LbpAK9flX5uOOK,1,subject_000096_task-nback01_in_t1,8336,user_0072,subject_000096,task-nback01_in_t1,False
-LnOK1uTMEzIzjy_qmk-,1,gold_subject_000021_tfMRI_MID2_in_t1_copy4,6357,user_0072,subject_000021,tfMRI_MID2_in_t1,True
-LnOK3_WyJVvnfrnRmrx,1,subject_003743_t1_in_task-nback01,6819,user_0072,subject_003743,t1_in_task-nback01,False
-LnOK6CEqUAXb0-Mib4W,1,gold_subject_001183_rfMRI_REST4_in_t1_copy4,10700,user_0072,subject_001183,rfMRI_REST4_in_t1,True
-LnOK7ij3tS8nx7kYIhD,1,subject_002330_task-nback02_in_t1,6204,user_0072,subject_002330,task-nback02_in_t1,False
-LnOKt4fG16vhvyu4AXK,1,subject_003360_t1_in_task-rest03,4181194,user_0055,subject_003360,t1_in_task-rest03,False
-LnOKuptR6nLckBlc-s9,1,subject_003711_task-SST01_in_t1,7042,user_0055,subject_003711,task-SST01_in_t1,False
-LnOKy4lcx7AT_frGxDd,1,subject_002744_task-rest03_in_t1,13190,user_0055,subject_002744,task-rest03_in_t1,False
-LnOL6v6hbZdyjIeWUcG,1,gold_subject_002439_rfMRI_REST3_in_t1_copy4,40159,user_0055,subject_002439,rfMRI_REST3_in_t1,True
-LnOL8bGrIOVFNCsebJ7,0,subject_003463_task-SST02_in_t1,6801,user_0055,subject_003463,task-SST02_in_t1,False
-LnOLRlPw-T7WgTpGxqU,1,subject_001250_task-MID02_in_t1,78363,user_0055,subject_001250,task-MID02_in_t1,False
-LnOLUltvuzKQYV68Xn2,1,subject_000316_t1_in_task-nback02,12196,user_0055,subject_000316,t1_in_task-nback02,False
-LnOLXy17iSITffxXdV7,1,subject_002059_task-SST02_in_t1,12941,user_0055,subject_002059,task-SST02_in_t1,False
-LnOLfLnLcItZMOVkpjA,1,subject_000690_t1_in_task-rest03,34230,user_0055,subject_000690,t1_in_task-rest03,False
-LnOLj9truPWdcQWdg-_,1,subject_003419_t1_in_task-nback01,15507,user_0055,subject_003419,t1_in_task-nback01,False
-LnOLuPfOr-gjKSV2Q4x,1,subject_002833_task-MID01_in_t1,8122,user_0055,subject_002833,task-MID01_in_t1,False
-LnOM7T1DKyDazPIm6XM,1,subject_000831_t1_in_task-nback01,13416,user_0055,subject_000831,t1_in_task-nback01,False
-LnOM9eX1ZzIN2CMcB2K,1,gold_subject_000393_rfMRI_REST1_in_t1_copy3,8875,user_0055,subject_000393,rfMRI_REST1_in_t1,True
-LnOMHWeAvvC4T7QPu6x,1,subject_001303_t1_in_task-rest01,32079,user_0055,subject_001303,t1_in_task-rest01,False
-LnOMRSK-D19EsL3Rvql,1,subject_003069_task-rest03_in_t1,40561,user_0055,subject_003069,task-rest03_in_t1,False
-LnOM_HY5NPqOMRAVjGx,1,subject_003347_t1_in_task-MID02,36050,user_0055,subject_003347,t1_in_task-MID02,False
-LnOMavGtjnAV4Uokhft,1,subject_002191_task-nback02_in_t1,6586,user_0055,subject_002191,task-nback02_in_t1,False
-LnOMl2CbIfzWFIDh7gj,1,subject_000559_task-rest01_in_t1,41351,user_0055,subject_000559,task-rest01_in_t1,False
-LnONYYf8N7kzo_wOkWR,1,subject_003322_task-MID01_in_t1,2529,user_0055,subject_003322,task-MID01_in_t1,False
-LnONpMYVDJZg_SOo2Wc,1,gold_subject_000512_t1_in_tfMRI_SST1_copy2,72857,user_0055,subject_000512,t1_in_tfMRI_SST1,True
-LnONr4eAL3wKgprNueL,1,gold_subject_001406_t1_in_tfMRI_nBack2_copy2,6855,user_0055,subject_001406,t1_in_tfMRI_nBack2,True
-LnONsfJ9HrS63boTb04,1,subject_001727_t1_in_task-MID02,6381,user_0055,subject_001727,t1_in_task-MID02,False
-LnOO-5ZwgvrR32cFfDf,1,subject_001590_task-rest02_in_t1,30227,user_0055,subject_001590,task-rest02_in_t1,False
-LnOO0rQbJgV01GmqGr3,1,subject_001575_t1_in_task-rest04,7093,user_0055,subject_001575,t1_in_task-rest04,False
-LnOOBT9Oy2YVZcxs94C,1,subject_003534_t1_in_task-rest03,43304,user_0055,subject_003534,t1_in_task-rest03,False
-LnOOJHoZNbAacN0eHz5,1,subject_000969_task-rest03_in_t1,31916,user_0055,subject_000969,task-rest03_in_t1,False
-LnOOReR6rID42jJQvYi,1,subject_000847_t1_in_task-SST02,34157,user_0055,subject_000847,t1_in_task-SST02,False
-LnOOUNA2dB-sbdMYe3K,1,subject_002493_task-rest04_in_t1,10973,user_0055,subject_002493,task-rest04_in_t1,False
-LnOOcTefKlM3WPT0JPc,1,subject_002339_task-nback01_in_t1,37159,user_0055,subject_002339,task-nback01_in_t1,False
-LnOOeb1_bTY7wrOov8K,1,subject_003552_task-rest01_in_t1,8591,user_0055,subject_003552,task-rest01_in_t1,False
-LnOOzCKZgkd-o0GGxqT,1,subject_001277_task-nback02_in_t1,84251,user_0055,subject_001277,task-nback02_in_t1,False
-LnOP6l3lLm8gZIGR-zF,1,subject_000031_t1_in_task-rest04,34935,user_0055,subject_000031,t1_in_task-rest04,False
-LnOPM5om0LDEsUd_JRo,0,gold_subject_001132_rfMRI_REST3_in_t1_copy1,62697,user_0055,subject_001132,rfMRI_REST3_in_t1,True
-LnOPNi7vqTDmlsmsQ_v,1,subject_000421_task-MID01_in_t1,6484,user_0055,subject_000421,task-MID01_in_t1,False
-LnOPPd2Y1mViOdhOohk,1,subject_002717_task-rest01_in_t1,7741,user_0055,subject_002717,task-rest01_in_t1,False
-LnOPRepL7KW5uUR9Mwr,1,subject_001198_t1_in_task-nback01,8171,user_0055,subject_001198,t1_in_task-nback01,False
-LnOPhRvxpvpVjufgedX,1,subject_002605_t1_in_task-rest03,68616,user_0055,subject_002605,t1_in_task-rest03,False
-LnOPjL6zGPPAbq1CoPz,1,subject_002438_t1_in_task-rest01,7634,user_0055,subject_002438,t1_in_task-rest01,False
-LnOQBaJoujBL4BJO6kP,1,subject_000724_t1_in_task-SST01,119681,user_0055,subject_000724,t1_in_task-SST01,False
-LnOQFnQoELQwZOfKVxu,1,subject_002498_task-MID02_in_t1,17026,user_0055,subject_002498,task-MID02_in_t1,False
-LnOQIh7-yuOiPnfUGR6,1,subject_000352_task-rest02_in_t1,11751,user_0055,subject_000352,task-rest02_in_t1,False
-LnOQjklhphl1nqOPw7-,1,subject_001784_t1_in_task-rest04,114790,user_0055,subject_001784,t1_in_task-rest04,False
-LnOQnzAzt3t4exWlfxX,1,subject_000215_task-rest03_in_t1,17182,user_0055,subject_000215,task-rest03_in_t1,False
-LnOR8Va5GhmypbhIACZ,1,subject_003633_task-rest02_in_t1,88019,user_0055,subject_003633,task-rest02_in_t1,False
-LnOReAnVZVVNspWyg7F,1,subject_002073_t1_in_task-rest03,133872,user_0055,subject_002073,t1_in_task-rest03,False
-LnORzRzNR5xi0cGaYsa,1,subject_001576_t1_in_task-nback02,86982,user_0055,subject_001576,t1_in_task-nback02,False
-LnOS-PEc-kQWHno6gUu,1,subject_001286_t1_in_task-rest03,2063033,user_0072,subject_001286,t1_in_task-rest03,False
-LnOS2WedJ8A0IqY7Ecg,1,subject_000421_t1_in_task-MID01,12705,user_0072,subject_000421,t1_in_task-MID01,False
-LnOS426ZdDGwHBZP5DR,1,subject_000965_t1_in_task-SST02,6173,user_0072,subject_000965,t1_in_task-SST02,False
-LnOS5RvnioHv43lC8gU,1,subject_002775_task-rest01_in_t1,2552,user_0055,subject_002775,task-rest01_in_t1,False
-LnOS8Rxjc-BTVK-krCs,1,subject_001328_task-MID02_in_t1,17988,user_0072,subject_001328,task-MID02_in_t1,False
-LnOS9o4cFPY5hTxhaVN,1,subject_002141_t1_in_task-SST01,5532,user_0072,subject_002141,t1_in_task-SST01,False
-LnOS9yDg5qNDVfqQc_N,1,subject_001420_task-nback02_in_t1,18377,user_0055,subject_001420,task-nback02_in_t1,False
-LnOSEcCxmymvj8f7_VY,1,subject_003195_task-nback02_in_t1,19677,user_0072,subject_003195,task-nback02_in_t1,False
-LnOSFq05S_iITrTl_0k,1,subject_000688_t1_in_task-MID01,4929,user_0072,subject_000688,t1_in_task-MID01,False
-LnOSIZ02IMX-0PHmbTG,1,gold_subject_001467_t1_in_rfMRI_REST1_copy2,11078,user_0072,subject_001467,t1_in_rfMRI_REST1,True
-LnOSLGOW1-vE2_uvPxd,0,subject_001863_t1_in_task-rest02,11056,user_0072,subject_001863,t1_in_task-rest02,False
-LnOSNiNADyE72Tvfc3h,1,subject_001218_task-MID02_in_t1,10006,user_0072,subject_001218,task-MID02_in_t1,False
-LnOSP_82mOSTu9g8ZNr,1,gold_subject_001071_rfMRI_REST3_in_t1_copy4,7555,user_0072,subject_001071,rfMRI_REST3_in_t1,True
-LnOSSZuM8e8Oeozh_ez,1,subject_000734_task-rest01_in_t1,12230,user_0072,subject_000734,task-rest01_in_t1,False
-LnOSXv1JqQUFBtq34F8,1,subject_002836_task-rest03_in_t1,7066,user_0072,subject_002836,task-rest03_in_t1,False
-LnOS_JJvXg21ptSkhic,1,subject_001117_task-rest02_in_t1,9764,user_0072,subject_001117,task-rest02_in_t1,False
-LnOSatoueXfNcOxrzBy,1,subject_002228_t1_in_task-nback01,6458,user_0072,subject_002228,t1_in_task-nback01,False
-LnOScyHqQhepsy3D26q,1,gold_subject_000338_tfMRI_MID1_in_t1_copy3,8436,user_0072,subject_000338,tfMRI_MID1_in_t1,True
-LnOSisLbdDKqSYY112K,1,subject_002191_t1_in_task-MID02,9592,user_0072,subject_002191,t1_in_task-MID02,False
-LnOSnlyeJTu9npVRFRs,1,subject_002906_task-SST01_in_t1,20007,user_0072,subject_002906,task-SST01_in_t1,False
-LnOSqVxPlZ079ZvHsNu,1,subject_001554_t1_in_task-nback01,11137,user_0072,subject_001554,t1_in_task-nback01,False
-LnOSsSx_eEHoiH32dm9,1,subject_001125_t1_in_task-nback01,7959,user_0072,subject_001125,t1_in_task-nback01,False
-LnOSxWH8ycTpLUDU6nj,1,gold_subject_001084_rfMRI_REST2_in_t1_copy3,20648,user_0072,subject_001084,rfMRI_REST2_in_t1,True
-LnOSz6OdR21V581PQCr,1,subject_000661_task-MID02_in_t1,6492,user_0072,subject_000661,task-MID02_in_t1,False
-LnOT0RUb9Nf7SKn3ZqL,1,subject_003512_task-MID01_in_t1,9502,user_0072,subject_003512,task-MID01_in_t1,False
-LnOT2WF-aROxWzqg7wI,1,subject_000315_t1_in_task-nback02,8459,user_0072,subject_000315,t1_in_task-nback02,False
-LnOTA2VNZA0isXAT6Q2,1,subject_003542_task-SST02_in_t1,30821,user_0072,subject_003542,task-SST02_in_t1,False
-LnOTBWAs6fRr65OnjxW,1,gold_subject_000951_t1_in_rfMRI_REST3_copy4,5942,user_0072,subject_000951,t1_in_rfMRI_REST3,True
-LnOTCovMA_upcXymBcA,1,gold_subject_000407_t1_in_tfMRI_MID1_copy3,5316,user_0072,subject_000407,t1_in_tfMRI_MID1,True
-LnOTEWe4tPi5-guJjN2,1,subject_000834_task-nback01_in_t1,6912,user_0072,subject_000834,task-nback01_in_t1,False
-LnOTGWYqJC0Y6FTX6NT,1,gold_subject_000512_tfMRI_SST1_in_t1_copy1,8141,user_0072,subject_000512,tfMRI_SST1_in_t1,True
-LnOTIU4u7MjI-OmYviz,0,gold_subject_000669_rfMRI_REST3_in_t1_copy2,7993,user_0072,subject_000669,rfMRI_REST3_in_t1,True
-LnOTKCX-JGeQkfysIdO,1,subject_002742_t1_in_task-rest04,7028,user_0072,subject_002742,t1_in_task-rest04,False
-LnOTMaZwS9gfvfJzLhu,1,subject_003159_task-rest03_in_t1,9749,user_0072,subject_003159,task-rest03_in_t1,False
-LnOTT6RQV2760uBfRf-,0,subject_000768_task-MID02_in_t1,26640,user_0072,subject_000768,task-MID02_in_t1,False
-LnOTV8JO7nTUs_EMuqW,1,subject_000120_task-rest01_in_t1,8277,user_0072,subject_000120,task-rest01_in_t1,False
-LnOTWzCe1rXVVPQi3fd,1,gold_subject_000096_rfMRI_REST1_in_t1_copy2,7507,user_0072,subject_000096,rfMRI_REST1_in_t1,True
-LnOTX2sVO8IIlN59nzG,1,subject_000041_task-rest04_in_t1,16626,user_0055,subject_000041,task-rest04_in_t1,False
-LnOTZvDZ8bihS11OD01,1,subject_002522_t1_in_task-SST02,11990,user_0072,subject_002522,t1_in_task-SST02,False
-LnOTdCugILlg_A7X8eu,1,subject_002731_task-rest02_in_t1,17525,user_0072,subject_002731,task-rest02_in_t1,False
-LnOTeftscj0g6KK79G9,1,subject_001907_task-nback02_in_t1,35195,user_0055,subject_001907,task-nback02_in_t1,False
-LnOTeoUVfUAV4ruiRrW,1,gold_subject_002108_t1_in_rfMRI_REST4_copy3,6514,user_0072,subject_002108,t1_in_rfMRI_REST4,True
-LnOTiH7jqj15AdSuJZd,1,subject_003359_t1_in_task-nback02,14590,user_0055,subject_003359,t1_in_task-nback02,False
-LnOTieLi_2gEJFes95y,0,subject_002175_task-rest05_in_t1,15690,user_0072,subject_002175,task-rest05_in_t1,False
-LnOTkGcOwak0R-Iw2i2,1,subject_004012_t1_in_task-rest02,6564,user_0072,subject_004012,t1_in_task-rest02,False
-LnOTmLV4vdu6QwnGn2c,1,subject_002141_task-MID01_in_t1,16524,user_0055,subject_002141,task-MID01_in_t1,False
-LnOTp1GGeE5w7vAA6QO,1,gold_subject_000651_tfMRI_MID2_in_t1_copy3,6419,user_0072,subject_000651,tfMRI_MID2_in_t1,True
-LnOTrbkp3Nv2_37TNzR,1,gold_subject_000101_t1_in_tfMRI_SST2_copy3,10549,user_0072,subject_000101,t1_in_tfMRI_SST2,True
-LnOTtr17EOrR3qs2vIk,1,subject_000259_task-rest02_in_t1,9124,user_0072,subject_000259,task-rest02_in_t1,False
-LnOTvH9ZOhKlZbr3LBm,1,subject_000467_t1_in_task-MID01,5791,user_0072,subject_000467,t1_in_task-MID01,False
-LnOUHxAQxU_g0h7JgDa,1,subject_003652_t1_in_task-nback01,96926,user_0072,subject_003652,t1_in_task-nback01,False
-LnOUKa-fwRCq6GbVb0O,1,subject_003247_t1_in_task-nback01,144216,user_0055,subject_003247,t1_in_task-nback01,False
-LnOUp00zdBkOsWzFpo8,1,gold_subject_001147_t1_in_rfMRI_REST4_copy1,139461,user_0072,subject_001147,t1_in_rfMRI_REST4,True
-LnOUwIa70aPasq3OQG_,1,subject_002270_t1_in_task-rest01,158431,user_0055,subject_002270,t1_in_task-rest01,False
-LnOV1KJGLfpOQZYdMZM,1,subject_002013_t1_in_task-rest02,54483,user_0072,subject_002013,t1_in_task-rest02,False
-LnOV2sP0Jm-E_weCEJt,1,subject_002823_task-rest04_in_t1,6281,user_0072,subject_002823,task-rest04_in_t1,False
-LnOV50oDzcx1jC0QHHR,0,subject_000353_task-nback01_in_t1,8758,user_0072,subject_000353,task-nback01_in_t1,False
-LnOVHZyqeKTey8gVY28,1,subject_001788_task-rest02_in_t1,10211,user_0072,subject_001788,task-rest02_in_t1,False
-LnOVIvNMYM3aNMVyY3j,1,subject_003269_t1_in_task-rest04,5464,user_0072,subject_003269,t1_in_task-rest04,False
-LnOVSNa034gLOeKC47B,1,subject_001103_t1_in_task-SST02,135354,user_0055,subject_001103,t1_in_task-SST02,False
-LnOVVDLN-wUBl5m_ksE,1,gold_subject_000386_tfMRI_SST1_in_t1_copy3,11498,user_0055,subject_000386,tfMRI_SST1_in_t1,True
-LnOVWTcLcfSLUypXQ1X,1,subject_000294_task-MID01_in_t1,55468,user_0072,subject_000294,task-MID01_in_t1,False
-LnOVlkvN_7wbDoP-_LB,1,subject_002778_t1_in_task-SST01,66657,user_0072,subject_002778,t1_in_task-SST01,False
-LnOVtuJROm2G9pvZ_Of,1,subject_001574_task-SST02_in_t1,33321,user_0072,subject_001574,task-SST02_in_t1,False
-LnOVxJhycJYNxgFoqFj,0,subject_000298_task-SST01_in_t1,13934,user_0072,subject_000298,task-SST01_in_t1,False
-LnOW0tVNOPDPOZbqxo4,1,subject_001122_task-rest01_in_t1,137797,user_0055,subject_001122,task-rest01_in_t1,False
-LnOW16nj9Sf1vXqu4MS,0,gold_subject_001467_tfMRI_SST1_in_t1_copy1,19605,user_0072,subject_001467,tfMRI_SST1_in_t1,True
-LnOW2Sx_YUuRzE-D-8D,0,subject_003861_t1_in_task-rest02,5471,user_0072,subject_003861,t1_in_task-rest02,False
-LnOW42yWdM03JS0DnmQ,1,subject_002181_task-rest02_in_t1,12834,user_0055,subject_002181,task-rest02_in_t1,False
-LnOW4k2A06NKNmCOJWM,1,subject_002597_t1_in_task-SST02,9300,user_0072,subject_002597,t1_in_task-SST02,False
-LnOWADDf6M1h4c13DEj,0,gold_subject_001031_rfMRI_REST1_in_t1_copy4,25094,user_0055,subject_001031,rfMRI_REST1_in_t1,True
-LnOXwGih6wfa-e41Few,1,subject_003035_t1_in_task-SST01,462940,user_0055,subject_003035,t1_in_task-SST01,False
-LnO_tgxwdRWBpiSuLEW,1,gold_subject_000355_t1_in_tfMRI_nBack1_copy3,1261333,user_0072,subject_000355,t1_in_tfMRI_nBack1,True
-LnOfRE9A46D75hJ6aXR,1,subject_003015_t1_in_task-MID02,24901,user_0072,subject_003015,t1_in_task-MID02,False
-LnOfV28gD6jtZp1nyDL,1,subject_003255_t1_in_task-rest04,15564,user_0072,subject_003255,t1_in_task-rest04,False
-LnOfYfmEMeSWxgLqtIv,1,subject_002441_task-rest02_in_t1,14842,user_0072,subject_002441,task-rest02_in_t1,False
-LnOfc58kohlSySg1aLp,1,subject_000827_task-MID02_in_t1,18018,user_0072,subject_000827,task-MID02_in_t1,False
-LnOfgopbJVOeswsfHbP,1,gold_subject_000703_tfMRI_MID2_in_t1_copy1,19314,user_0072,subject_000703,tfMRI_MID2_in_t1,True
-LnOfihPD_F00rD3TsER,1,subject_000269_task-MID02_in_t1,7663,user_0072,subject_000269,task-MID02_in_t1,False
-LnOfouy7r0MYr1dzNES,1,subject_003410_t1_in_task-rest04,25403,user_0072,subject_003410,t1_in_task-rest04,False
